date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:35:53	125563/125563	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:20%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-1-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-1-1.jpg	(from https://template.annimexweb.com/optimal/)
06:35:53	119102/119102	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:50%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-2.jpg	(from https://template.annimexweb.com/optimal/)
06:35:53	89581/89581	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:45%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-2-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-2-1.jpg	(from https://template.annimexweb.com/optimal/)
06:35:54	123694/123694	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:16%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-3.jpg	(from https://template.annimexweb.com/optimal/)
06:35:54	119426/119426	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:12%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-3-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-3-1.jpg	(from https://template.annimexweb.com/optimal/)
06:35:54	79306/79306	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:22%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-4.jpg	(from https://template.annimexweb.com/optimal/)
06:35:54	54203/54203	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:17%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-4-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-4-1.jpg	(from https://template.annimexweb.com/optimal/)
06:35:55	91500/91500	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:27%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-5.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-5.jpg	(from https://template.annimexweb.com/optimal/)
06:35:55	58926/58926	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:22%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-5-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-5-1.jpg	(from https://template.annimexweb.com/optimal/)
06:35:55	73550/73550	---M--	200	added ('OK')	image/webp	date:Sat,%2009%20Jul%202022%2010:24:42%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo1-banner4.webp	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo1-banner4.webp	(from https://template.annimexweb.com/optimal/)
06:35:56	40258/40258	---M--	200	added ('OK')	image/webp	date:Sat,%2009%20Jul%202022%2010:24:43%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo1-banner5.webp	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo1-banner5.webp	(from https://template.annimexweb.com/optimal/)
06:35:56	77111/77111	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:24:23%20GMT	https://template.annimexweb.com/optimal/assets/images/blog/post-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/blog/post-1.jpg	(from https://template.annimexweb.com/optimal/)
06:35:56	118684/118684	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:24:24%20GMT	https://template.annimexweb.com/optimal/assets/images/blog/post-2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/blog/post-2.jpg	(from https://template.annimexweb.com/optimal/)
06:35:56	63604/63604	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:24:25%20GMT	https://template.annimexweb.com/optimal/assets/images/blog/post-3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/blog/post-3.jpg	(from https://template.annimexweb.com/optimal/)
06:35:57	5293/5293	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:22:48%20GMT	https://template.annimexweb.com/optimal/assets/images/footer-logo.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/footer-logo.png	(from https://template.annimexweb.com/optimal/)
06:35:57	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Mar%202022%2022:06:58%20GMT	https://template.annimexweb.com/optimal/privacy-policy.html	D:/project/ecommerce/template.annimexweb.com/optimal/privacy-policy.html	(from https://template.annimexweb.com/optimal/)
06:35:57	6248/6248	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:23:03%20GMT	https://template.annimexweb.com/optimal/assets/images/payment.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/payment.png	(from https://template.annimexweb.com/optimal/)
06:35:58	1421/1421	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:18%20GMT	https://template.annimexweb.com/optimal/assets/images/products/cart-product-img1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/cart-product-img1.jpg	(from https://template.annimexweb.com/optimal/)
06:35:58	2097/2097	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:19%20GMT	https://template.annimexweb.com/optimal/assets/images/products/cart-product-img2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/cart-product-img2.jpg	(from https://template.annimexweb.com/optimal/)
06:35:58	84617/84617	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:24%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-5-2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-5-2.jpg	(from https://template.annimexweb.com/optimal/)
06:35:59	74743/74743	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:24%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-5-3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-5-3.jpg	(from https://template.annimexweb.com/optimal/)
06:35:59	79316/79316	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:25%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-5-4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-5-4.jpg	(from https://template.annimexweb.com/optimal/)
06:35:59	13165/13165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:28:58%20GMT	https://template.annimexweb.com/optimal/assets/images/products/add-to-cart-popup.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/add-to-cart-popup.jpg	(from https://template.annimexweb.com/optimal/)
06:35:59	20530/20530	---M--	200	added ('OK')	image/webp	date:Sat,%2009%20Jul%202022%2010:23:00%20GMT	https://template.annimexweb.com/optimal/assets/images/newsletter-img.webp	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/newsletter-img.webp	(from https://template.annimexweb.com/optimal/)
06:36:00	89501/89501	---M--	200	added ('OK')	application/javascript	date:Sat,%2009%20Jul%202022%2010:33:54%20GMT	https://template.annimexweb.com/optimal/assets/js/vendor/jquery-min.js	D:/project/ecommerce/template.annimexweb.com/optimal/assets/js/vendor/jquery-min.js	(from https://template.annimexweb.com/optimal/)
06:36:00	745/745	---M--	200	added ('OK')	application/javascript	date:Sat,%2009%20Jul%202022%2010:33:55%20GMT	https://template.annimexweb.com/optimal/assets/js/vendor/js.cookie.js	D:/project/ecommerce/template.annimexweb.com/optimal/assets/js/vendor/js.cookie.js	(from https://template.annimexweb.com/optimal/)
06:36:01	273059/273059	---M--	200	added ('OK')	application/javascript	date:Sat,%2009%20Jul%202022%2010:23:18%20GMT	https://template.annimexweb.com/optimal/assets/js/plugins.js	D:/project/ecommerce/template.annimexweb.com/optimal/assets/js/plugins.js	(from https://template.annimexweb.com/optimal/)
06:36:01	51118/51118	---M--	200	added ('OK')	application/javascript	date:Sat,%2009%20Jul%202022%2010:23:16%20GMT	https://template.annimexweb.com/optimal/assets/js/main.js	D:/project/ecommerce/template.annimexweb.com/optimal/assets/js/main.js	(from https://template.annimexweb.com/optimal/)
06:36:02	140684/140684	---M--	200	added ('OK')	font/woff	date:Sat,%2009%20Jul%202022%2010:22:32%20GMT	https://template.annimexweb.com/optimal/assets/fonts/annimex-icons.woff?teavmy	D:/project/ecommerce/template.annimexweb.com/optimal/assets/fonts/annimex-iconsdb80.woff	(from https://template.annimexweb.com/optimal/assets/css/plugins.css)
06:36:02	62376/62376	---M--	200	added ('OK')	font/woff2	date:Sat,%2009%20Jul%202022%2010:22:33%20GMT	https://template.annimexweb.com/optimal/assets/fonts/annimex-icons.woff2?teavmy	D:/project/ecommerce/template.annimexweb.com/optimal/assets/fonts/annimex-iconsdb80.woff2	(from https://template.annimexweb.com/optimal/assets/css/plugins.css)
06:36:03	464/464	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:22:41%20GMT	https://template.annimexweb.com/optimal/assets/images/default-skin.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/default-skin.png	(from https://template.annimexweb.com/optimal/assets/css/plugins.css)
06:36:03	673/673	---M--	200	added ('OK')	image/gif	date:Sat,%2009%20Jul%202022%2010:22:35%20GMT	https://template.annimexweb.com/optimal/assets/images/ajax-loader.gif	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/ajax-loader.gif	(from https://template.annimexweb.com/optimal/assets/css/plugins.css)
06:36:04	444987/444987	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Jul%202022%2010:22:31%20GMT	https://template.annimexweb.com/optimal/assets/fonts/annimex-icons.svg?teavmy	D:/project/ecommerce/template.annimexweb.com/optimal/assets/fonts/annimex-iconsdb80.svg	(from https://template.annimexweb.com/optimal/assets/css/plugins.css)
06:36:04	2819/2819	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:22:37%20GMT	https://template.annimexweb.com/optimal/assets/images/arrow-select.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/arrow-select.png	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:04	129/129	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:22:36%20GMT	https://template.annimexweb.com/optimal/assets/images/arrow-select-white.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/arrow-select-white.png	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:04	140608/140608	---M--	200	added ('OK')	font/ttf	date:Sat,%2009%20Jul%202022%2010:22:30%20GMT	https://template.annimexweb.com/optimal/assets/fonts/annimex-icons.ttf?teavmy	D:/project/ecommerce/template.annimexweb.com/optimal/assets/fonts/annimex-iconsdb80.ttf	(from https://template.annimexweb.com/optimal/assets/css/plugins.css)
06:36:04	13274/13274	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:22:46%20GMT	https://template.annimexweb.com/optimal/assets/images/demo9-testimonial.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/demo9-testimonial.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:05	17699/17699	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:22:43%20GMT	https://template.annimexweb.com/optimal/assets/images/demo10-ftr-newalatter.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/demo10-ftr-newalatter.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:05	57230/57230	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:22:40%20GMT	https://template.annimexweb.com/optimal/assets/images/christmas-newsbg.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/christmas-newsbg.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:05	17166/17166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:23:09%20GMT	https://template.annimexweb.com/optimal/assets/images/testimonial-bg.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/testimonial-bg.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:06	5257/5257	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:00%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/blue.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/blue.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:06	72567/72567	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:28:56%20GMT	https://template.annimexweb.com/optimal/assets/images/parallax/newsletter-bg.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/parallax/newsletter-bg.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:06	4806/4806	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:04%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/pink.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/pink.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:06	5109/5109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:05%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/red.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/red.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:07	4687/4687	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:09%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/yellow.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/yellow.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:07	3821/3821	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:03%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/pink-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/pink-1.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:07	3879/3879	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:02%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/gray.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/gray.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:07	4094/4094	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:02%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/gold.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/gold.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:08	4493/4493	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:01%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/brown.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/brown.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:08	334/334	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2009%20Jul%202022%2010:23:08%20GMT	https://template.annimexweb.com/optimal/assets/images/soldout.svg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/soldout.svg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:08	9583/9583	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:05%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/top-green-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/top-green-1.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:09	9249/9249	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:07%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/top-peach-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/top-peach-1.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:09	8460/8460	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:08%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/top-white-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/top-white-1.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:09	1886/1886	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:00%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/blue-red.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/blue-red.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:10	3879/3879	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:03%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/grey-black.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/grey-black.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:10	5109/5109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:35:04%20GMT	https://template.annimexweb.com/optimal/assets/images/products/swatches/pink-black.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/swatches/pink-black.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:10	27801/27801	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:26:47%20GMT	https://template.annimexweb.com/optimal/assets/images/collection-banner/collection-banner.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection-banner/collection-banner.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:10	37588/37588	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:26:47%20GMT	https://template.annimexweb.com/optimal/assets/images/collection-banner/clothing-banner.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection-banner/clothing-banner.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:11	31907/31907	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:26:50%20GMT	https://template.annimexweb.com/optimal/assets/images/collection-banner/fashion-collection.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection-banner/fashion-collection.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:11	6816/6816	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:26:53%20GMT	https://template.annimexweb.com/optimal/assets/images/collection-banner/watch-banner.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection-banner/watch-banner.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:11	51983/51983	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:24:16%20GMT	https://template.annimexweb.com/optimal/assets/images/about/aboutus-3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/about/aboutus-3.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:12	8868/8868	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:23:01%20GMT	https://template.annimexweb.com/optimal/assets/images/newsletter-s3-img.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/newsletter-s3-img.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:12	108621/108621	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:22:41%20GMT	https://template.annimexweb.com/optimal/assets/images/coming-soon.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/coming-soon.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:13	28747/28747	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:22:45%20GMT	https://template.annimexweb.com/optimal/assets/images/demo5-footerbg.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/demo5-footerbg.jpg	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:13	1371/1371	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:23:07%20GMT	https://template.annimexweb.com/optimal/assets/images/snowballs-sm.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/snowballs-sm.png	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:14	1493/1493	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:23:06%20GMT	https://template.annimexweb.com/optimal/assets/images/snowballs-lg.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/snowballs-lg.png	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:14	1435/1435	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:23:07%20GMT	https://template.annimexweb.com/optimal/assets/images/snowballs-md.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/snowballs-md.png	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:14	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Mar%202022%2022:06:58%20GMT	https://template.annimexweb.com/optimal/assets/images/snow-1.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/snow-1.png	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:15	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Mar%202022%2022:06:58%20GMT	https://template.annimexweb.com/optimal/assets/images/snow-2.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/snow-2.png	(from https://template.annimexweb.com/optimal/assets/css/style.css)
06:36:15	26926/26926	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:28:38%20GMT	https://template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner7.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner7.png	(from https://template.annimexweb.com/optimal/my-wishlist.html)
06:36:16	27310/27310	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:28:39%20GMT	https://template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner8.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/megamenu/megamenu-banner8.png	(from https://template.annimexweb.com/optimal/my-wishlist.html)
06:36:16	38137/38137	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:42%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-9-2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-9-2.jpg	(from https://template.annimexweb.com/optimal/compare-style1.html)
06:36:17	39883/39883	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:33%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-15-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-15-1.jpg	(from https://template.annimexweb.com/optimal/compare-style1.html)
06:36:17	39794/39794	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:39%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-15.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-15.jpg	(from https://template.annimexweb.com/optimal/cart-style1.html)
06:36:17	2744/2744	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:23:05%20GMT	https://template.annimexweb.com/optimal/assets/images/safepayment.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/safepayment.png	(from https://template.annimexweb.com/optimal/cart-style1.html)
06:36:18	6051/6051	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:22:54%20GMT	https://template.annimexweb.com/optimal/assets/images/logo-demo2.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/logo-demo2.png	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:18	64823/64823	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:26%20GMT	https://template.annimexweb.com/optimal/assets/images/slideshow/demo2-banner1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/slideshow/demo2-banner1.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:18	36506/36506	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:25%20GMT	https://template.annimexweb.com/optimal/assets/images/slideshow/demo2-banner1-m.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/slideshow/demo2-banner1-m.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:19	108883/108883	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:28%20GMT	https://template.annimexweb.com/optimal/assets/images/slideshow/demo2-banner2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/slideshow/demo2-banner2.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:19	56817/56817	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:27%20GMT	https://template.annimexweb.com/optimal/assets/images/slideshow/demo2-banner2-m.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/slideshow/demo2-banner2-m.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:19	54610/54610	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:33%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-14.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-14.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:20	55155/55155	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:32%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-14-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-14-1.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:20	35591/35591	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:29%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-12.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-12.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:20	44286/44286	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:29%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-12-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-12-1.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
06:36:21	52667/52667	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:31:31%20GMT	https://template.annimexweb.com/optimal/assets/images/products/product-13.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/product-13.jpg	(from https://template.annimexweb.com/optimal/index-demo2.html)
